Map,Pokemon,DexID,Morning,Day,Night,MinLvl,MaxLvl,Item,Member,Tier
Sky Pillar 1F,Zubat,41,1,1,1,48,51,,0,Common
Sky Pillar 3F,Ariados,168,1,1,1,48,51,,0,Uncommon
Sky Pillar 3F,Claydol,344,1,1,1,48,51,,0,Rare
Sky Pillar 3F,Golbat,42,1,1,1,48,51,,0,Common
Sky Pillar 3F,Mawile,303,0,0,1,48,51,,0,Rare
Sky Pillar 3F,Spinarak,167,1,1,1,48,51,,0,Common
Sky Pillar 3F,Zubat,41,1,1,1,48,51,,0,Common
Sky Pillar 5F,Altaria,334,1,1,1,34,37,,0,Rare
Sky Pillar 5F,Ariados,168,1,1,1,48,51,,0,Common
Sky Pillar 5F,Banette,354,1,1,1,48,51,Spell Tag,0,Uncommon
Sky Pillar 5F,Claydol,344,1,1,1,28,32,Light Clay,0,Uncommon
Sky Pillar 5F,Druddigon,621,1,1,1,48,49,Dragon Fang,1,Rare
Sky Pillar 5F,Golbat,42,1,1,1,48,51,,0,Common
Sky Pillar 5F,Loudred,294,1,1,1,48,51,Chesto Berry,0,Common
Sky Pillar 5F,Zubat,41,1,1,1,48,51,,0,Common
Sleeping Path,Chingling,433,1,1,1,42,45,Colbur Berry,0,Uncommon
Sleeping Path,Drowzee,96,0,0,1,42,45,,0,Common
Sleeping Path,Girafarig,203,1,1,0,42,45,Persim Berry,0,Common
Sleeping Path,Glameow,431,1,1,1,42,45,Cheri Berry,0,Uncommon
Sleeping Path,Gloom,44,0,0,1,42,45,,0,Common
Sleeping Path,Gothita,574,1,1,1,42,45,Persim Berry,0,Rare
Sleeping Path,Jigglypuff,39,1,1,0,42,44,Oran Berry,0,Common
Sleeping Path,Munna,517,1,1,1,42,45,,1,Rare
Sleeping Path,Natu,177,1,1,0,42,45,,0,Common
Sleeping Path,Oddish,43,0,0,1,42,45,,0,Common
Slowpoke Well,Bronzor,436,1,1,1,9,13,Metal Coat,0,Common
Slowpoke Well,Makuhita,296,1,1,1,9,13,Black Belt,0,Common
Slowpoke Well,Slowpoke,79,1,1,1,9,13,Lagging Tail,0,Common
Slowpoke Well,Zubat,41,1,1,1,9,13,,0,Common
Slowpoke Well L1,Bronzor,436,1,1,1,8,12,Metal Coat,0,Uncommon
Slowpoke Well L1,Chingling,433,1,1,1,8,12,,0,Uncommon
Slowpoke Well L1,Golbat,42,1,1,1,8,12,,0,Common
Slowpoke Well L1,Makuhita,296,1,1,1,8,12,Black Belt,0,Uncommon
Slowpoke Well L1,Slowpoke,79,1,1,1,8,12,Lagging Tail,0,Common
Slowpoke Well L1,Zubat,41,1,1,1,8,12,,0,Common
Snowfall Valley,Furret,162,1,1,1,25,31,Sitrus Berry,0,Common
Snowfall Valley,Glameow,431,1,1,1,25,31,Cheri Berry,0,Uncommon
Snowfall Valley,Kadabra,64,1,1,1,26,31,Twisted Spoon,0,Uncommon
Snowfall Valley,Magnemite,81,1,1,1,25,31,Metal Coat,0,Common
Snowfall Valley,Ralts,280,1,1,1,25,31,Dawn Stone,0,Rare
Snowfall Valley,Swinub,220,1,1,1,25,27,Aspear Berry,0,Common
Snowfall Valley,Torchic,255,1,1,1,25,31,,0,Rare
Snowfall Valley,Vulpix,37,1,1,1,25,31,Rawst Berry,0,Uncommon
Snowpoint Temple 1F,Golbat,42,1,1,1,50,54,,0,Common
Snowpoint Temple 1F,Graveler,75,1,1,1,50,54,,0,Common
Snowpoint Temple 1F,Onix,95,1,1,1,50,54,,0,Uncommon
Snowpoint Temple 1F,Smoochum,238,1,1,1,50,54,,0,Rare
Snowpoint Temple 1F,Sneasel,215,1,1,1,50,54,,0,Rare
Snowpoint Temple 1F,Steelix,208,1,1,1,50,54,,0,Rare
Snowpoint Temple B1F,Golbat,42,1,1,1,50,54,,0,Common
Snowpoint Temple B1F,Graveler,75,1,1,1,50,54,,0,Common
Snowpoint Temple B1F,Jynx,124,1,1,1,50,54,,0,Rare
Snowpoint Temple B1F,Onix,95,1,1,1,50,54,,0,Uncommon
Snowpoint Temple B1F,Sneasel,215,1,1,1,50,54,,0,Rare
Snowpoint Temple B1F,Steelix,208,1,1,1,50,54,,0,Rare
Snowpoint Temple B2F,Golbat,42,1,1,1,50,54,,0,Common
Snowpoint Temple B2F,Graveler,75,1,1,1,50,54,,0,Common
Snowpoint Temple B2F,Jynx,124,1,1,1,50,54,,0,Rare
Snowpoint Temple B2F,Onix,95,1,1,1,50,54,,0,Uncommon
Snowpoint Temple B2F,Sneasel,215,1,1,1,50,54,,0,Rare
Snowpoint Temple B2F,Steelix,208,1,1,1,50,54,,0,Rare
Snowpoint Temple B3F,Golbat,42,1,1,1,50,54,,0,Common
Snowpoint Temple B3F,Graveler,75,1,1,1,50,54,,0,Common
Snowpoint Temple B3F,Jynx,124,1,1,1,50,54,,0,Rare
Snowpoint Temple B3F,Onix,95,1,1,1,50,54,,0,Uncommon
Snowpoint Temple B3F,Sneasel,215,1,1,1,50,54,,0,Rare
Snowpoint Temple B3F,Steelix,208,1,1,1,50,54,,0,Rare
Snowpoint Temple B4F,Froslass,478,1,1,1,50,54,,1,Rare
Snowpoint Temple B4F,Glalie,362,1,1,1,50,54,,0,Common
Snowpoint Temple B4F,Golbat,42,1,1,1,50,54,,0,Common
Snowpoint Temple B4F,Graveler,75,1,1,1,50,54,,0,Common
Snowpoint Temple B4F,Jynx,124,1,1,1,50,54,,0,Rare
Snowpoint Temple B4F,Onix,95,1,1,1,50,54,,0,Uncommon
Snowpoint Temple B4F,Sneasel,215,1,1,1,50,54,,0,Rare
Snowpoint Temple B4F,Snorunt,361,1,1,1,13,17,,0,Uncommon
Snowpoint Temple B4F,Steelix,208,1,1,1,50,54,,0,Rare
Snowpoint Temple B5F,Froslass,478,1,1,1,50,54,,1,Rare
Snowpoint Temple B5F,Golbat,42,1,1,1,50,54,,0,Common
Snowpoint Temple B5F,Graveler,75,1,1,1,50,54,,0,Common
Snowpoint Temple B5F,Jynx,124,1,1,1,50,54,,0,Rare
Snowpoint Temple B5F,Onix,95,1,1,1,50,54,,0,Uncommon
Snowpoint Temple B5F,Sneasel,215,1,1,1,50,54,,0,Rare
Snowpoint Temple B5F,Steelix,208,1,1,1,50,54,,0,Rare
Spooky Path,Ariados,168,1,1,1,38,42,,0,Common
Spooky Path,Gengar,94,1,1,1,42,42,Spell Tag,0,Common
Spooky Path,Marill,183,1,1,1,30,32,,0,Uncommon
Spooky Path,Mimikyu,778,1,1,1,30,32,,1,Rare
Spooky Path,Nosepass,299,1,1,1,38,42,Magnet,0,Uncommon
Spooky Path,Pawniard,624,1,1,1,30,32,,0,Rare
Spooky Path,Pikachu,25,1,1,1,38,42,Light Ball,0,Uncommon
Spooky Path,Teddiursa,216,1,1,1,38,40,Sitrus Berry,0,Common
Sprout Tower F1,Gastly,92,1,1,1,6,8,,0,Common
Sprout Tower F1,Rattata,19,1,1,1,6,8,,0,Common
Sprout Tower F1,Spinda,327,1,1,1,6,8,Chesto Berry,0,Uncommon
Sprout Tower F2,Chatot,441,1,1,1,6,8,,1,Rare
Sprout Tower F2,Gastly,92,1,1,1,6,8,,0,Common
Sprout Tower F2,Rattata,19,1,1,1,6,8,,0,Common
Sprout Tower F2,Spinda,327,1,1,1,6,8,Chesto Berry,0,Uncommon
Sprout Tower F3,Gastly,92,1,1,1,6,8,,0,Common
Sprout Tower F3,Meditite,307,1,1,1,7,8,Expert Belt,1,Rare
Sprout Tower F3,Rattata,19,1,1,1,6,8,,0,Common
Sprout Tower F3,Spinda,327,1,1,1,6,8,Chesto Berry,0,Uncommon
Stark Mountain Entrance,Camerupt,323,1,1,1,56,60,,0,Rare
Stark Mountain Entrance,Geodude,74,1,1,1,56,60,,0,Common
Stark Mountain Entrance,Golbat,42,1,1,1,56,60,,0,Common
Stark Mountain Entrance,Graveler,75,1,1,1,56,60,,0,Common
Stark Mountain Entrance,Machoke,67,1,1,1,56,60,,0,Common
Stark Mountain Entrance,Magby,240,1,1,1,10,14,Magmarizer,1,Rare
Stark Mountain Entrance,Magcargo,219,1,1,1,56,60,,0,Uncommon
Stark Mountain Entrance,Onix,95,1,1,1,56,60,,0,Uncommon
Stark Mountain Entrance,Rhydon,112,1,1,1,56,60,,0,Uncommon
Stark Mountain Entrance,Rhyhorn,111,1,1,1,56,60,,0,Uncommon
Stark Mountain Entrance,Slugma,218,1,1,1,56,60,,0,Common
Stark Mountain Entrance,Weezing,110,1,1,1,56,60,,0,Uncommon
Stark Mountain Entrance Pt,Golbat,42,1,1,1,40,45,,0,Common
Stark Mountain Entrance Pt,Hariyama,297,1,1,1,40,45,King's Rock,0,Common
Stark Mountain Entrance Pt,Makuhita,296,1,1,1,40,45,Black Belt,0,Common
Stark Mountain Entrance Pt,Mienfoo,619,1,1,1,25,30,,1,Rare
Stark Mountain Entrance Pt,Onix,95,1,1,1,40,45,,0,Common
Stark Mountain Entrance Pt,Rhyhorn,111,1,1,1,32,36,,0,Uncommon
Stark Mountain Entrance Pt,Scraggy,559,1,1,1,25,30,,0,Rare
Stark Mountain Entrance Pt,Torkoal,324,1,1,1,40,45,Heat Rock,0,Uncommon
Stark Mountain Exterior Pt,Absol,359,1,1,1,45,50,,0,Rare
Stark Mountain Exterior Pt,Heatmor,631,1,1,1,45,50,,1,Rare
Stark Mountain Exterior Pt,Magcargo,219,1,1,1,45,50,Rawst Berry,0,Common
Stark Mountain Exterior Pt,Pansear,513,1,1,1,45,50,Passho Berry,0,Uncommon
Stark Mountain Exterior Pt,Rhyhorn,111,1,1,1,34,36,,0,Uncommon
Stark Mountain Exterior Pt,Slugma,218,1,1,1,45,50,,0,Common
Stark Mountain Exterior Pt,Spoink,325,1,1,1,45,50,Tanga Berry,0,Uncommon
Stark Mountain Exterior Pt,Zubat,41,1,1,1,45,50,,0,Common
Stark Mountain Main Cavern Pt,Camerupt,323,1,1,1,56,60,Rawst Berry,0,Uncommon
Stark Mountain Main Cavern Pt,Darumaka,554,1,1,1,22,26,Rawst Berry,1,Rare
Stark Mountain Main Cavern Pt,Golbat,42,1,1,1,56,60,,0,Common
Stark Mountain Main Cavern Pt,Graveler,75,1,1,1,56,60,,0,Common
Stark Mountain Main Cavern Pt,Hariyama,297,1,1,1,56,60,King's Rock,0,Common
Stark Mountain Main Cavern Pt,Heatmor,631,1,1,1,56,60,,0,Rare
Stark Mountain Main Cavern Pt,Magby,240,1,1,1,22,26,Magmarizer,0,Rare
Stark Mountain Main Cavern Pt,Magcargo,219,1,1,1,56,60,,0,Common
Stark Mountain Main Cavern Pt,Onix,95,1,1,1,56,60,,0,Common
Stark Mountain Main Cavern Pt,Rhydon,112,1,1,1,56,60,,0,Uncommon
Stark Mountain Main Cavern Pt,Weezing,110,1,1,1,56,60,,0,Common
Stevens Cave,Clefairy,35,1,1,1,14,20,,0,Common
Stevens Cave,Geodude,74,1,1,1,14,20,,0,Common
Stevens Cave,Golbat,42,1,1,1,14,20,,0,Common
Stevens Cave,Graveler,75,1,1,1,14,20,Hard Stone,0,Uncommon
Stevens Cave,Solrock,338,0,1,0,14,20,Sun Stone,0,Rare
Stevens Cave,Zubat,41,1,1,1,14,20,,0,Common
Suzuka Cave 1F,Baltoy,343,1,1,1,23,24,Light Clay,0,Uncommon
Suzuka Cave 1F,Bronzor,436,1,1,1,23,24,Metal Coat,0,Common
Suzuka Cave 1F,Buneary,427,1,1,1,18,22,Chople Berry,0,Uncommon
Suzuka Cave 1F,Clefairy,35,1,1,1,19,19,Moon Stone,0,Common
Suzuka Cave 1F,Inkay,686,1,1,1,23,24,Twisted Spoon,0,Rare
Suzuka Cave 1F,Mankey,56,1,1,1,23,24,,0,Common
Suzuka Cave 1F,Mimikyu,778,1,1,1,23,24,,1,Rare
Suzuka Cave 1F,Numel,322,1,1,1,23,24,Rawst Berry,0,Uncommon
Suzuka Cave 1F,Turtwig,387,1,1,1,23,24,,0,Rare
Suzuka Cave B1F,Klefki,707,1,1,1,17,21,,0,Rare
Suzuka Cave B1F,Loudred,294,1,1,1,17,21,Chesto Berry,0,Common
Suzuka Cave B1F,Mankey,56,1,1,1,17,21,,0,Common
Suzuka Cave B1F,Primeape,57,1,1,1,17,21,,0,Common
Suzuka Cave B1F,Rhyhorn,111,1,1,1,17,21,,0,Uncommon
Suzuka Cave B1F,Sableye,302,1,1,1,17,21,Enigma Berry,0,Rare
Suzuka Cave B1F,Shuppet,353,1,1,1,17,21,Spell Tag,0,Uncommon
Suzuka Cave B1F,Tangrowth,465,1,1,1,17,21,,0,Uncommon
Suzuka Cave B2F,Abra,63,1,1,1,25,30,Twisted Spoon,0,Uncommon
Suzuka Cave B2F,Bronzor,436,1,1,1,25,30,Metal Coat,0,Common
Suzuka Cave B2F,Makuhita,296,1,1,1,25,30,Black Belt,0,Common
Suzuka Cave B2F,Marill,183,1,1,1,25,30,,0,Uncommon
Suzuka Cave B2F,Mawile,303,1,1,1,25,30,Iron Ball,0,Rare
Suzuka Cave B2F,Mimikyu,778,1,1,1,25,30,,1,Rare
Suzuka Cave B2F,Quagsire,195,1,1,1,25,30,,0,Common
Suzuka Cave B2F,Seviper,336,1,1,1,25,30,,0,Uncommon
Suzuka Clearing,Ariados,168,1,1,1,17,21,,0,Common
Suzuka Clearing,Buneary,427,1,1,1,17,21,,0,Uncommon
Suzuka Clearing,Exeggcute,102,1,1,1,17,21,,0,Common
Suzuka Clearing,Larvesta,636,1,1,1,17,21,Charti Berry,1,Rare
Suzuka Clearing,Petilil,548,1,1,1,17,21,,0,Rare
Suzuka Clearing,Pidgey,16,1,1,1,17,21,,0,Common
Suzuka Clearing,Seviper,336,1,1,1,17,21,,0,Uncommon
Suzuka Clearing,Tropius,357,1,1,1,17,21,Banana,0,Uncommon
Suzuka Path,Buneary,427,1,1,1,17,21,Chople Berry,0,Uncommon
Suzuka Path,Chimchar,390,1,1,1,17,21,,0,Rare
Suzuka Path,Hypno,97,1,1,1,17,21,,0,Common
Suzuka Path,Pidgey,16,1,1,1,17,21,,0,Common
Suzuka Path,Seedot,273,1,1,1,17,21,,0,Common
Suzuka Path,Spinda,327,1,1,1,17,21,Chesto Berry,0,Uncommon
Suzuka Path,Treecko,252,1,1,1,17,21,,0,Rare
Suzuka Path,Xatu,178,1,1,1,20,21,,0,Common
Suzuka Towers,Clefable,36,1,1,1,17,21,Moon Stone,0,Uncommon
Suzuka Towers,Electrike,309,1,1,1,17,21,,0,Uncommon
Suzuka Towers,Happiny,440,1,1,1,17,21,Oval Stone,0,Rare
Suzuka Towers,Larvesta,636,1,1,1,17,21,Charti Berry,1,Rare
Suzuka Towers,Lickitung,108,1,1,1,17,21,Lagging Tail,0,Uncommon
Suzuka Towers,Pidgeotto,17,1,1,1,17,21,,0,Common
Suzuka Towers,Tangela,114,1,1,1,17,21,,0,Common
Suzuka Towers,Wooper,194,1,1,1,17,21,,0,Common
Suzuka Trail,Bunnelby,659,1,1,1,17,21,Sitrus Berry,0,Rare
Suzuka Trail,Chingling,433,1,1,1,17,21,,0,Uncommon
Suzuka Trail,Mankey,56,1,1,1,17,21,,0,Common
Suzuka Trail,Meditite,307,1,1,1,17,21,Expert Belt,0,Rare
Suzuka Trail,Miltank,241,1,1,1,17,21,Moomoo Milk,0,Uncommon
Suzuka Trail,Seedot,273,1,1,1,17,21,Power Herb,0,Common
Suzuka Trail,Spinda,327,1,1,1,17,21,,0,Uncommon
Suzuka Trail,Whismur,293,1,1,1,17,21,Chesto Berry,0,Common
Sweetsland,Buneary,427,1,1,1,20,22,Chople Berry,0,Uncommon
Sweetsland,Eevee,133,1,1,1,15,19,,0,Rare
Sweetsland,Fennekin,653,1,1,1,15,19,,0,Rare
Sweetsland,Magnemite,81,1,1,1,25,30,Metal Coat,0,Common
Sweetsland,Magneton,82,1,1,1,15,19,Metal Coat,0,Common
Sweetsland,Marill,183,1,1,1,25,30,,0,Uncommon
Sweetsland,Meowth,52,1,1,1,25,30,Quick Claw,0,Common
Sweetsland,Numel,322,1,1,1,25,30,,0,Uncommon
Tanoby Ruins Dilford Chamber,Unown,201,1,1,1,25,25,,0,Common
Tanoby Ruins Liptoo Chamber,Unown,201,1,1,1,25,25,,0,Common
Tanoby Ruins Monean Chamber,Unown,201,1,1,1,25,25,,0,Common
Tanoby Ruins Rixy Chamber,Unown,201,1,1,1,25,25,,0,Common
Tanoby Ruins Scufib Chamber,Unown,201,1,1,1,25,25,,0,Common
Tanoby Ruins Viapois Chamber,Unown,201,1,1,1,25,25,,0,Common
Tanoby Ruins Weepth Chamber,Unown,201,1,1,1,25,25,,0,Common
Three Isle Path,Bronzor,436,1,1,1,10,20,Metal Coat,0,Uncommon
Three Isle Path,Diglett,50,1,1,1,10,20,Soft Sand,0,Common
Three Isle Path,Geodude,74,1,1,1,10,20,Hard Stone,0,Common
Three Isle Path,Graveler,75,1,1,1,10,20,Hard Stone,0,Common
Three Isle Path,Makuhita,296,1,1,1,10,20,Black Belt,0,Uncommon
Three Isle Path,Nosepass,299,1,1,1,10,20,Hard Stone,0,Rare
Three Isle Path,Whismur,293,1,1,1,10,20,Chesto Berry,1,Uncommon
Three Isle Port,Dunsparce,206,1,1,1,5,35,,0,Common
Tohjo Falls,Bronzor,436,1,1,1,42,46,Metal Coat,0,Common
Tohjo Falls,Chingling,433,1,1,1,42,46,Colbur Berry,0,Uncommon
Tohjo Falls,Golbat,42,1,1,1,42,46,,0,Common
Tohjo Falls,Makuhita,296,1,1,1,42,46,Black Belt,0,Common
Tohjo Falls,Raticate,20,1,1,1,38,38,Sitrus Berry,0,Common
Tohjo Falls,Rattata,19,1,1,1,30,30,,0,Common
Tower of Abundance 1F,Budew,406,1,1,1,24,28,Poison Barb,0,Uncommon
Tower of Abundance 1F,Cacnea,331,1,1,1,24,28,Sticky Barb,0,Common
Tower of Abundance 1F,Deino,633,1,1,1,24,28,,0,Rare
Tower of Abundance 1F,Magnemite,81,1,1,1,24,28,Metal Coat,0,Common
Tower of Abundance 1F,Magneton,82,1,1,1,24,28,Metal Coat,0,Common
Tower of Abundance 1F,Phanpy,231,1,1,1,24,27,Passho Berry,0,Uncommon
Tower of Abundance 1F,Snivy,495,1,1,1,24,28,,1,Rare
Tower of Abundance 1F,Tauros,128,1,1,1,24,28,,0,Uncommon
Tower of Abundance 2F,Budew,406,1,1,1,24,28,Poison Barb,0,Uncommon
Tower of Abundance 2F,Girafarig,203,1,1,1,24,28,Persim Berry,0,Common
Tower of Abundance 2F,Magnemite,81,1,1,1,24,28,Metal Coat,0,Common
Tower of Abundance 2F,Petilil,548,1,1,1,24,28,,1,Rare
Tower of Abundance 2F,Roselia,315,1,1,1,24,28,Poison Barb,0,Uncommon
Tower of Abundance 2F,Shroomish,285,1,1,1,24,28,Kebia Berry,0,Uncommon
Tower of Abundance 2F,Smeargle,235,1,1,1,24,28,,0,Rare
Tower of Abundance 2F,Staravia,397,1,1,1,24,28,Yache Berry,0,Common
Tower of Abundance 4F,Doduo,84,1,1,1,24,28,Sharp Beak,0,Common
Tower of Abundance 4F,Donphan,232,1,1,1,24,28,Passho Berry,0,Uncommon
Tower of Abundance 4F,Goomy,704,1,1,1,24,28,Roseli Berry,0,Rare
Tower of Abundance 4F,Honedge,679,1,1,1,24,28,Liechi Berry,1,Rare
Tower of Abundance 4F,Miltank,241,1,1,1,24,28,Moomoo Milk,0,Uncommon
Tower of Abundance 4F,Numel,322,1,1,1,24,28,Rawst Berry,0,Uncommon
Tower of Abundance 4F,Rattata,19,1,1,1,24,28,,0,Common
Tower of Abundance 4F,Sunkern,191,1,1,1,24,28,Coba Berry,0,Common
Tower of Abundance 5F,Budew,406,1,1,1,24,28,Poison Barb,0,Uncommon
Tower of Abundance 5F,Donphan,232,1,1,1,24,28,Passho Berry,0,Uncommon
Tower of Abundance 5F,Magneton,82,1,1,1,24,28,Metal Coat,0,Common
Tower of Abundance 5F,Rhyhorn,111,1,1,1,24,28,,0,Uncommon
Tower of Abundance 5F,Spearow,21,1,1,1,24,28,,0,Common
Tower of Abundance 5F,Starly,396,1,1,1,24,28,Yache Berry,0,Common
Tower of Abundance 5F,Swablu,333,1,1,1,20,22,,0,Rare
Tower of Abundance 5F,Trapinch,328,1,1,1,24,28,Soft Sand,0,Rare
Tower of Abundance Entrance,Aipom,190,1,1,1,24,28,Kebia Berry,0,Uncommon
Tower of Abundance Entrance,Bonsly,438,1,1,1,24,28,,0,Rare
Tower of Abundance Entrance,Donphan,232,1,1,1,24,27,Passho Berry,0,Uncommon
Tower of Abundance Entrance,Jigglypuff,39,1,1,1,24,28,Oran Berry,0,Common
Tower of Abundance Entrance,Komala,775,1,1,1,24,28,,0,Rare
Tower of Abundance Entrance,Magneton,82,1,1,1,24,28,Metal Coat,0,Common
Tower of Abundance Entrance,Numel,322,1,1,1,24,28,Rawst Berry,0,Uncommon
Tower of Abundance Entrance,Teddiursa,216,1,1,1,24,28,Sitrus Berry,0,Common
Tower of Energy 1F,Abra,63,1,1,1,24,28,Twisted Spoon,0,Uncommon
Tower of Energy 1F,Budew,406,1,1,1,24,28,Poison Barb,0,Uncommon
Tower of Energy 1F,Buizel,418,1,1,1,24,28,Wacan Berry,0,Uncommon
Tower of Energy 1F,Espurr,677,1,1,1,24,28,,0,Rare
Tower of Energy 1F,Hypno,97,1,1,1,24,28,,0,Common
Tower of Energy 1F,Munna,517,1,1,1,24,28,,0,Rare
Tower of Energy 1F,Nidoran F,29,1,1,1,26,28,,0,Common
Tower of Energy 1F,Nidorino,33,1,1,1,24,28,,0,Common
Tower of Energy 2F,Breloom,286,1,1,1,24,28,,0,Uncommon
Tower of Energy 2F,Drowzee,96,1,1,1,24,28,,0,Common
Tower of Energy 2F,Haunter,93,1,1,1,15,19,Spell Tag,0,Common
Tower of Energy 2F,Poliwhirl,61,1,1,1,24,28,King's Rock,0,Common
Tower of Energy 2F,Roselia,315,1,1,1,24,28,Poison Barb,0,Uncommon
Tower of Energy 2F,Sableye,302,1,1,1,24,28,Enigma Berry,0,Rare
Tower of Energy 2F,Shuppet,353,1,1,1,24,25,Spell Tag,0,Uncommon
Tower of Energy 2F,Throh,538,1,1,1,24,28,Black Belt,0,Rare
Tower of Energy 4F,Breloom,286,1,1,1,24,28,,0,Uncommon
Tower of Energy 4F,Buizel,418,1,1,1,24,28,Wacan Berry,0,Uncommon
Tower of Energy 4F,Croagunk,453,1,1,1,24,28,Black Sludge,0,Rare
Tower of Energy 4F,Dustox,269,1,1,1,24,28,Silver Powder,0,Common
Tower of Energy 4F,Gulpin,316,1,1,1,24,28,Iapapa Berry,0,Uncommon
Tower of Energy 4F,Poliwag,60,1,1,1,24,28,,0,Common
Tower of Energy 4F,Poliwhirl,61,1,1,1,24,28,King's Rock,0,Common
Tower of Energy 4F,Sawk,539,1,1,1,24,28,Black Belt,0,Rare
Tower of Energy 5F,Bibarel,400,1,1,1,24,28,,0,Common
Tower of Energy 5F,Buizel,418,1,1,1,24,28,Wacan Berry,0,Uncommon
Tower of Energy 5F,Drowzee,96,1,1,1,24,28,,0,Common
Tower of Energy 5F,Heracross,214,1,1,1,24,28,,0,Rare
Tower of Energy 5F,Magneton,82,1,1,1,24,28,Metal Coat,0,Common
Tower of Energy 5F,Minun,312,1,1,1,24,28,,0,Uncommon
Tower of Energy 5F,Plusle,311,1,1,1,24,28,,0,Uncommon
Tower of Energy 5F,Shinx,403,1,1,1,24,28,,0,Rare
Tower of Energy Entrance,Bibarel,400,1,1,1,24,28,,0,Common
Tower of Energy Entrance,Buizel,418,1,1,1,24,28,Wacan Berry,0,Uncommon
Tower of Energy Entrance,Chingling,433,1,1,1,24,28,Colbur Berry,0,Uncommon
Tower of Energy Entrance,Hypno,97,1,1,1,24,28,,0,Common
Tower of Energy Entrance,Meditite,307,1,1,1,24,27,Expert Belt,0,Rare
Tower of Energy Entrance,Ralts,280,1,1,1,24,28,Dawn Stone,0,Rare
Tower of Energy Entrance,Shuppet,353,1,1,1,24,25,Spell Tag,0,Uncommon
Tower of Energy Entrance,Zubat,41,1,1,1,26,28,,0,Common
Tower of Flow 1F,Clefairy,35,1,1,1,15,19,Moon Stone,0,Common
Tower of Flow 1F,Combee,415,1,1,1,24,28,Honey,0,Uncommon
Tower of Flow 1F,Golbat,42,1,1,1,24,28,,0,Common
Tower of Flow 1F,Natu,177,1,1,1,28,28,,0,Common
Tower of Flow 1F,Sableye,302,1,1,1,24,28,Enigma Berry,0,Rare
Tower of Flow 1F,Shuckle,213,1,1,1,24,28,Oran Berry,0,Rare
Tower of Flow 1F,Sneasel,215,1,1,1,24,28,Razor Claw,0,Uncommon
Tower of Flow 1F,Vulpix,37,1,1,1,24,28,Rawst Berry,0,Uncommon
Tower of Flow 2F,Combee,415,1,1,1,24,28,Honey,0,Uncommon
Tower of Flow 2F,Kricketune,402,1,1,1,24,28,,0,Uncommon
Tower of Flow 2F,Pidgey,16,1,1,1,24,28,,0,Common
Tower of Flow 2F,Piloswine,221,1,1,1,24,27,Never-Melt Ice,0,Common
Tower of Flow 2F,Starly,396,1,1,1,24,28,Yache Berry,0,Common
Tower of Flow 2F,Swirlix,684,1,1,1,24,28,Whipped Dream,0,Rare
Tower of Flow 2F,Torchic,255,1,1,1,24,28,,0,Rare
Tower of Flow 2F,Vulpix,37,1,1,1,24,28,Rawst Berry,0,Uncommon
Tower of Flow 4F,Gligar,207,1,1,1,24,27,Razor Fang,0,Rare
Tower of Flow 4F,Litwick,607,1,1,1,24,27,,0,Rare
Tower of Flow 4F,Natu,177,1,1,1,26,27,,0,Common
Tower of Flow 4F,Pidove,519,1,1,1,24,27,,0,Uncommon
Tower of Flow 4F,Piloswine,221,1,1,1,24,27,Never-Melt Ice,0,Common
Tower of Flow 4F,Rufflet,627,1,1,1,24,27,,0,Rare
Tower of Flow 4F,Volbeat,313,1,1,1,24,27,Figy Berry,0,Uncommon
Tower of Flow 4F,Vulpix,37,1,1,1,24,27,Rawst Berry,0,Uncommon
Tower of Flow 4F,Zubat,41,1,1,1,24,27,,0,Common
Tower of Flow 5F,Absol,359,1,1,1,24,28,,0,Rare
Tower of Flow 5F,Illumise,314,1,1,1,24,28,Wiki Berry,0,Uncommon
Tower of Flow 5F,Murkrow,198,1,1,1,24,28,Dusk Stone,0,Rare
Tower of Flow 5F,Sneasel,215,1,1,1,24,28,Razor Claw,0,Uncommon
Tower of Flow 5F,Staravia,397,1,1,1,24,28,Yache Berry,0,Common
Tower of Flow 5F,Starly,396,1,1,1,24,28,Yache Berry,0,Common
Tower of Flow 5F,Volbeat,313,1,1,1,24,28,Figy Berry,0,Uncommon
Tower of Flow 5F,Xatu,178,1,1,1,28,28,,0,Common
Tower of Flow Entrance,Cacturne,332,1,1,1,24,28,Sticky Barb,0,Common
Tower of Flow Entrance,Golbat,42,1,1,1,24,28,,0,Common
Tower of Flow Entrance,Houndour,228,1,1,1,24,28,Charcoal,0,Rare
Tower of Flow Entrance,Kricketot,401,1,1,1,24,28,,0,Uncommon
Tower of Flow Entrance,Litleo,667,1,1,1,15,19,,0,Rare
Tower of Flow Entrance,Natu,177,1,1,1,26,28,,0,Common
Tower of Flow Entrance,Numel,322,1,1,1,24,28,Rawst Berry,0,Uncommon
Tower of Flow Entrance,Vulpix,37,1,1,1,24,28,Rawst Berry,0,Uncommon
Trainers Valley,Farfetchd,83,1,1,1,30,32,Stick,0,Uncommon
Trainers Valley,Gastly,92,0,0,1,30,32,,0,Common
Trainers Valley,Phantump,708,1,0,1,27,27,Spell Tag,0,Rare
Trainers Valley,Pidgey,16,1,1,1,30,32,,0,Common
Trainers Valley,Pumpkaboo,710,1,0,1,30,32,Miracle Seed,0,Rare
Trainers Valley,Shuckle,213,1,1,1,30,32,Oran Berry,0,Rare
Trainers Valley,Skiddo,672,1,1,1,21,21,,1,Rare
